All_Poverty,M_Poverty,F_Poverty,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,Mortality_Rate,Avg_Ann_Deaths,falling,rising,stable,M_poverty_frac,F_poverty_frac,All_poverty_frac,M_with_frac,F_with_frac,All_with_frac,M_without_frac,F_without_frac,All_without_frac
131630,61427,70203,62117.0,65111.0,37500.0,35938.0,61677.0,44209.0,451726,84207,463806,71201,915532,155408,32.1,260.0,22.1,177.0,1.0,0.0,0.0,11461.693905768072,13121.88438655943,12291.071395222889,84287.77477781738,86691.57599807106,85488.63615141838,15712.225222182624,13308.424001928948,14511.363848581621
71110,33388,37722,62180.0,62884.0,44643.0,42825.0,54917.0,45308.0,242176,32950,241635,31570,483811,64520,18.5,56.0,12.4,37.0,1.0,0.0,0.0,12135.530629602437,13807.214362841089,12968.444242619878,88023.66915522343,88444.5745868487,88233.38457975202,11976.330844776576,11555.425413151297,11766.615420247988
21893,10244,11649,50774.0,51384.0,27841.0,42188.0,51588.0,35670.0,59249,13064,62096,12364,121345,25428,29.7,55.0,22.5,41.0,0.0,0.0,1.0,14166.194183618436,15644.641418211118,14916.231186934929,81934.09207196493,83395.11146924522,82675.28768915264,18065.907928035067,16604.888530754768,17324.71231084736
30547,14446,16101,56581.0,58326.0,34482.0,35893.0,53430.0,38573.0,100971,16736,102594,15564,203565,32300,33.6,69.0,25.4,51.0,0.0,0.0,1.0,12272.846984461416,13626.669374904788,12951.052508850402,85781.64425225348,86827.80683491596,86305.72573294045,14218.355747746522,13172.19316508404,13694.274267059547
3601,1521,2080,59227.0,63107.0,51291.0,130648.0,35938.0,63487.0,11117,1658,12880,1543,23997,3201,83.6,29.0,64.6,21.0,0.0,0.0,1.0,11906.066536203523,14421.410247521322,13239.94411353776,87021.52641878669,89301.80960965125,88230.75226119568,12978.473581213308,10698.19039034875,11769.247738804324
24002,10156,13846,72609.0,76423.0,62131.0,39375.0,83229.0,50016.0,140593,15440,154425,14959,295018,30399,69.4,211.0,47.6,143.0,1.0,0.0,0.0,6508.879531893894,8174.325792282624,7375.767092684156,90104.65734812507,91168.587351816,90658.44746893985,9895.342651874924,8831.412648184007,9341.552531060148
66762,29498,37264,112552.0,123313.0,81908.0,68824.0,106700.0,75045.0,484051,64076,509943,57197,993994,121273,40.0,390.0,25.6,242.0,0.0,0.0,1.0,5381.599519819312,6570.511690235216,5986.189854088752,88310.00844694753,89914.83584300173,89126.10164202833,11689.991553052485,10085.164156998271,10873.898357971679
3762,1662,2100,91609.0,95425.0,47431.0,114306.0,90278.0,63967.0,29662,3417,31138,2792,60800,6209,48.7,37.0,41.3,30.0,0.0,0.0,1.0,5024.3356812479215,6189.21308576481,5614.1712307302005,89670.1835001058,91771.29384025936,90734.08049664971,10329.816499894192,8228.706159740643,9265.919503350297
5247,2162,3085,69098.0,68896.0,69539.0,75089.0,69698.0,55353.0,34801,4806,36267,4491,71068,9297,72.3,64.0,52.6,46.0,0.0,0.0,1.0,5458.631050066908,7569.066195593503,6528.96161264232,87865.78130128513,88981.30428382158,88431.5311391775,12134.218698714874,11018.69571617842,11568.468860822497
5976,2392,3584,78645.0,81174.0,58191.0,60750.0,78750.0,70859.0,45981,3228,48666,2723,94647,5951,80.7,94.0,53.0,60.0,0.0,0.0,1.0,4860.899428966246,6974.255190799588,5940.475953796298,93440.22434920442,94701.20064605265,94084.37543489931,6559.775650795586,5298.799353947343,5915.624565100698
33914,14118,19796,61934.0,69574.0,46090.0,55347.0,87371.0,49513.0,131760,17728,151314,16043,283074,33771,57.2,190.0,46.2,154.0,0.0,0.0,1.0,9444.236326661672,11828.605914302958,10703.656361943536,88140.8541153805,90413.90560299241,89341.47611608199,11859.145884619502,9586.094397007593,10658.523883918004
14047,5850,8197,123453.0,125761.0,100669.0,83162.0,136005.0,77596.0,157541,14975,163902,12866,321443,27841,40.8,85.0,34.2,67.0,1.0,0.0,0.0,3390.989821233972,4637.15152063722,4021.655730007673,91319.64571402072,92721.53330919624,92029.12243332074,8680.354285979272,7278.466690803765,7970.877566679264
3385,1584,1801,57829.0,59712.0,45903.0,31350.0,103221.0,46613.0,13771,2941,14541,2635,28312,5576,80.0,35.0,59.7,26.0,0.0,0.0,1.0,9478.219243657253,10485.561248253376,9988.786591123702,82401.86692197224,84658.82626921285,83545.79792256847,17598.133078027764,15341.173730787144,16454.20207743154
21707,11805,9902,46663.0,48441.0,37961.0,50819.0,32569.0,38137.0,45251,4418,43141,3090,88392,7508,54.0,43.0,41.7,33.0,0.0,0.0,1.0,23767.339789405865,21418.52869286842,22635.036496350363,91105.1158670398,93316.17313058338,92171.01147028153,8894.884132960196,6683.826869416625,7828.988529718457
3370,1612,1758,61857.0,68388.0,56792.0,50313.0,83000.0,44032.0,14557,1641,15041,1285,29598,2926,65.2,24.0,49.0,17.0,0.0,0.0,1.0,9951.845906902086,10768.099963248806,10361.579141557004,89869.11964440055,92129.11919637388,91003.56659697455,10130.880355599456,7870.880803626118,8996.433403025458
28739,12982,15757,98657.0,104209.0,87787.0,66432.0,94287.0,70087.0,181415,29623,192841,25170,374256,54793,48.4,133.0,40.9,107.0,0.0,0.0,1.0,6151.498782209839,7227.61695510777,6698.302524886435,85963.19146314882,88454.71100082106,87229.19759747722,14036.808536851184,11545.28899917894,12770.802402522788
7607,3482,4125,60519.0,60643.0,54063.0,96750.0,82792.0,62031.0,40502,3370,45602,2595,86104,5965,55.2,72.0,42.7,56.0,0.0,0.0,1.0,7936.725018234865,8558.62398074569,8262.281549707284,92318.5630926331,94615.84745938543,93521.16347521967,7681.436907366886,5384.152540614561,6478.836524780328
10396,4565,5831,78125.0,81628.0,68838.0,112574.0,79886.0,64973.0,54453,7609,58090,6628,112543,14237,68.2,77.0,52.9,57.0,0.0,0.0,1.0,7355.547678128322,9009.858153836645,8200.031550717778,87739.67967516356,89758.64519917179,88770.31077457013,12260.320324836455,10241.354800828209,11229.689225429878
6948,2928,4020,97144.0,98129.0,108560.0,95000.0,69286.0,73553.0,57845,6038,62285,4940,120130,10978,77.4,72.0,53.0,46.0,0.0,0.0,1.0,4583.378989715574,5979.918185198959,5299.447783506727,90548.34619538844,92651.543324656,91626.75046526527,9451.653804611555,7348.456675343994,8373.249534734723
3696,1533,2163,61454.0,62236.0,47277.0,39712.0,47639.0,40682.0,16779,2310,16876,2147,33655,4457,72.1,31.0,56.7,24.0,0.0,0.0,1.0,8030.803080308031,11370.446301845135,9697.732997481107,87898.78987898791,88713.6624086632,88305.52057094878,12101.210121012102,11286.337591336802,11694.479429051218
21734,8627,13107,68620.0,77034.0,52592.0,49571.0,89239.0,65635.0,92540,9502,106793,9602,199333,19104,71.6,149.0,51.8,105.0,0.0,0.0,1.0,8454.361929401619,11260.792989389578,9949.77957031089,90688.14801748299,91750.50474676747,91254.22890810623,9311.851982517002,8249.495253232528,8745.771091893772
1974,837,1137,50304.0,53425.0,40829.0,120714.0,40000.0,47261.0,7065,947,8246,1010,15311,1957,69.5,17.0,47.2,12.0,0.0,0.0,1.0,10446.82975536695,12283.923941227313,11431.549687282835,88180.22965551673,89088.15903197926,88666.8983090109,11819.770344483275,10911.840968020742,11333.101690989113
9629,4000,5629,32315.0,39110.0,27783.0,20833.0,49417.0,40625.0,16255,2690,19869,2495,36124,5185,92.4,57.0,56.0,35.0,0.0,0.0,1.0,21113.75032990235,25169.915936326237,23309.69038224116,85801.00290314066,88843.67733857986,87448.25582802779,14198.997096859332,11156.32266142014,12551.74417197221
26984,11787,15197,50077.0,59736.0,39785.0,57808.0,50571.0,43819.0,68381,12028,81163,10640,149544,22668,75.2,125.0,57.3,94.0,0.0,0.0,1.0,14658.80684997948,16553.925252987374,15669.059066731703,85041.47545672748,88409.96481596462,86837.15420528187,14958.524543272519,11590.03518403538,13162.84579471814
46288,21633,24655,44480.0,56559.0,31925.0,38750.0,54193.0,40487.0,87440,19429,96562,15844,184002,35273,75.6,152.0,53.6,108.0,0.0,0.0,1.0,20242.53993206636,21933.882532960874,21109.565613955077,81819.79807053496,85904.6670106578,83913.80686352753,18180.201929465045,14095.332989342205,16086.193136472466
17000,6563,10437,45676.0,54553.0,36833.0,38162.0,42188.0,37016.0,37167,6080,42515,6536,79682,12616,78.3,81.0,60.3,63.0,0.0,0.0,1.0,15175.619118089115,21277.853662514524,18418.60061973174,85941.22135639466,86675.09327026972,86331.23144596849,14058.778643605337,13324.906729730283,13668.768554031507
51828,22792,29036,40758.0,57279.0,28230.0,24509.0,45932.0,32486.0,79997,19858,95434,15861,175431,35719,76.1,151.0,57.3,115.0,0.0,0.0,1.0,22825.09638976516,26089.222337032214,24545.58370826427,80113.1640879275,85748.68592479447,83083.58986502487,19886.835912072507,14251.314075205535,16916.410134975136
9835,4190,5645,65499.0,78573.0,46878.0,82727.0,70966.0,65259.0,35051,4543,40616,3608,75667,8151,68.3,59.0,48.2,41.0,1.0,0.0,0.0,10582.411476486337,12764.562228654126,11733.756472356772,88526.03929888367,91841.53400868307,90275.35851487747,11473.960701116332,8158.465991316933,9724.641485122527
36267,15055,21212,66634.0,71156.0,51265.0,69201.0,72597.0,54825.0,177592,22265,203264,19818,380856,42083,67.5,279.0,46.8,191.0,0.0,0.0,1.0,7532.886013499652,9508.61118333169,8574.995448516216,88859.53456721555,91116.27114693251,90049.86534701221,11140.465432784442,8883.728853067483,9950.134652987783
17045,7513,9532,65350.0,66990.0,40873.0,31406.0,52023.0,54875.0,73192,4265,78128,2958,151320,7223,65.5,104.0,42.8,67.0,0.0,0.0,1.0,9699.575248202229,11755.420171176283,10751.026535387875,94493.71909575636,96352.02131070715,95444.13818333196,5506.280904243645,3647.9786892928496,4555.8618166680335
3498,1601,1897,53869.0,54159.0,73958.0,45357.0,49167.0,32115.0,13236,1091,13853,662,27089,1753,67.2,24.0,56.9,21.0,0.0,0.0,1.0,11174.705102254484,13069.238718567,12128.146453089244,92385.00732881972,95439.20082673096,93922.05810970113,7614.992671180289,4560.799173269032,6077.94189029887
5729,2530,3199,58788.0,58636.0,85074.0,87642.0,83156.0,44716.0,27153,1838,28500,1139,55653,2977,61.0,46.0,47.6,36.0,0.0,0.0,1.0,8726.846262633231,10793.211646816695,9771.448064130991,93660.10141078266,96157.09032018624,94922.39467849224,6339.898589217344,3842.909679813759,5077.60532150776
5421,2361,3060,51045.0,51544.0,55508.0,45781.0,48500.0,30938.0,19827,1631,20905,1054,40732,2685,58.9,36.0,41.8,25.0,0.0,0.0,1.0,11002.889365271694,13935.060795118176,12485.89262270539,92399.10522881908,95200.14572612596,93815.78644309833,7600.894771180911,4799.854273874038,6184.213556901675
26013,11805,14208,60251.0,62873.0,48844.0,45066.0,70875.0,39209.0,78627,12759,81892,10110,160519,22869,59.9,109.0,44.8,81.0,0.0,0.0,1.0,12917.733569693388,15443.142540379557,14184.679477392196,86038.34285339112,89011.10845416404,87529.71841123738,13961.657146608888,10988.89154583596,12470.281588762624
49314,21861,27453,60756.0,61954.0,42788.0,50500.0,70577.0,41362.0,191398,26615,202078,21962,393476,48577,62.1,266.0,48.0,206.0,0.0,0.0,1.0,10027.38368812869,12253.615425816819,11155.67590311569,87792.0124029301,90197.28619889305,89011.04618676945,12207.9875970699,9802.713801106946,10988.95381323054
17609,8049,9560,47452.0,48750.0,31250.0,30784.0,40417.0,31954.0,43804,6096,46637,4793,90441,10889,66.3,88.0,53.9,71.0,0.0,0.0,1.0,16130.260521042084,18588.372545207076,17377.874272180004,87783.56713426854,90680.53665175967,89253.92282640876,12216.432865731464,9319.463348240326,10746.077173591237
7430,3115,4315,58815.0,60077.0,47891.0,58147.0,50933.0,41924.0,32026,3558,35824,2956,67850,6514,48.2,56.0,32.4,38.0,1.0,0.0,0.0,8753.934352517985,11126.869520371325,9991.393685116454,90001.12410071942,92377.51418256834,91240.38513259104,9998.875899280574,7622.485817431667,8759.614867408962
226204,105541,120663,75302.0,80107.0,38696.0,41741.0,82928.0,50430.0,902948,109785,931439,87970,1834387,197755,51.8,972.0,36.4,681.0,1.0,0.0,0.0,10421.404259562983,11836.56412686174,11131.308737283123,89159.53168307935,91370.49015655149,90268.6426440672,10840.46831692065,8629.509843448508,9731.357355932805
26349,11851,14498,62941.0,64380.0,40053.0,42237.0,67014.0,55778.0,105860,12172,114564,9019,220424,21191,60.5,173.0,43.0,123.0,1.0,0.0,0.0,10040.497492205504,11731.387003066766,10905.365974794611,89687.54236139353,92702.07067315084,91229.43525857253,10312.45763860648,7297.929326849162,8770.564741427477
12126,5448,6678,44100.0,44557.0,38457.0,38958.0,56979.0,39520.0,31708,5503,33362,4101,65070,9604,61.9,65.0,52.8,56.0,0.0,0.0,1.0,14640.832012039451,17825.587913407893,16238.583710528432,85211.36223159819,89053.19915650108,87138.76315718991,14788.637768401815,10946.800843498919,12861.236842810082
8646,4399,4247,40730.0,43239.0,24635.0,31044.0,63333.0,32157.0,16363,4244,17129,3081,33492,7325,62.8,36.0,47.1,26.0,0.0,0.0,1.0,21347.115057990006,21014.349332013855,21182.350491216894,79405.05653418742,84755.07174666008,82054.04610823921,20594.943465812587,15244.928253339931,17945.953891760786
102233,45865,56368,59953.0,62352.0,47194.0,44592.0,55991.0,45844.0,342382,49080,366397,41647,708779,90727,76.1,590.0,51.6,396.0,1.0,0.0,0.0,11716.335174295333,13814.1965082197,12787.02098545852,87462.38459927145,89793.50266147769,88652.11768266905,12537.615400728553,10206.497338522317,11347.882317330952
1823,731,1092,55960.0,57025.0,100962.0,45625.0,26923.0,31172.0,6533,1092,7315,961,13848,2053,34.8,11.0,23.9,7.0,1.0,0.0,0.0,9586.88524590164,13194.780086998551,11464.687755487077,85678.68852459016,88388.11019816335,87088.86233570216,14321.311475409837,11611.889801836636,12911.137664297841
18815,8499,10316,54129.0,56057.0,51861.0,39803.0,46250.0,37865.0,49647,8556,52627,7262,102274,15818,63.1,98.0,47.1,74.0,1.0,0.0,0.0,14602.3400855626,17225.19995324684,15932.493310300444,85299.72681820525,87874.23399956587,86605.35853402433,14700.273181794753,12125.766000434136,13394.64146597568
74826,33579,41247,70722.0,71401.0,55127.0,55880.0,80146.0,53037.0,324114,43247,333818,35930,657932,79177,64.1,433.0,45.0,300.0,1.0,0.0,0.0,9140.600118139922,11155.43559397211,10151.280204148912,88227.65617471642,90282.57083202613,89258.44074621257,11772.343825283577,9717.429167973864,10741.559253787433
74110,35552,38558,50079.0,51281.0,30725.0,27581.0,41528.0,42766.0,203353,27783,218074,22614,421427,50397,59.8,313.0,47.2,245.0,0.0,0.0,1.0,15381.420462411741,16019.909592501497,15707.128081657567,87979.8040980202,90604.43395599282,89318.68662891247,12020.195901979787,9395.566044007179,10681.313371087525
32101,14506,17595,61677.0,61946.0,65460.0,43558.0,69018.0,54667.0,109470,14498,121226,11366,230696,25864,63.8,180.0,48.1,135.0,1.0,0.0,0.0,11701.406814661848,13270.031374441896,12512.08294356096,88305.0464636035,91427.83878363701,89918.92734642969,11694.95353639649,8572.161216362978,10081.072653570314
32328,14556,17772,53145.0,54744.0,24464.0,31655.0,58662.0,40514.0,88692,12829,92693,11182,181385,24011,59.8,133.0,42.2,95.0,0.0,0.0,1.0,14337.920233252233,17109.02527075812,15739.352275604198,87363.20564218241,89235.13838748496,88309.89892695087,12636.794357817593,10764.861612515042,11690.101073049134
12580,6698,5882,36631.0,39373.0,33750.0,24063.0,25398.0,18287.0,21484,2147,21226,1645,42710,3792,41.7,15.0,31.7,11.0,0.0,0.0,1.0,28344.12424357835,25718.15836649032,27052.599888176854,90914.47674664635,92807.4854619387,91845.51202098835,9085.523253353645,7192.514538061301,8154.487979011656
51694,23973,27721,44749.0,46845.0,24773.0,42934.0,50565.0,37141.0,94384,27518,100082,22537,194466,50055,57.6,137.0,47.2,113.0,0.0,0.0,1.0,19665.7971157159,22607.426255311166,21140.924501372072,77426.12918573937,81620.30354186546,79529.3655759628,22573.870814260634,18379.69645813455,20470.6344240372
28969,12381,16588,53527.0,55653.0,24574.0,39028.0,57246.0,40367.0,112051,11974,118922,8628,230973,20602,57.9,149.0,41.6,107.0,0.0,0.0,1.0,9982.664785325538,13005.096040768327,11515.055152539004,90345.49485990727,93235.59388475108,91810.79201033489,9654.505140092722,6764.406115248922,8189.207989665109
4844,2124,2720,59769.0,60082.0,19563.0,53750.0,81809.0,49583.0,25586,2066,25850,1724,51436,3790,64.3,45.0,45.7,32.0,0.0,0.0,1.0,7681.180384782295,9864.364981504315,8771.230941947633,92528.56936207146,93747.73337201712,93137.2904066925,7471.43063792854,6252.266627982882,6862.709593307501
64062,28989,35073,62865.0,66303.0,28106.0,43699.0,55570.0,37257.0,233187,17151,242391,13428,475578,30579,54.3,245.0,38.8,174.0,0.0,0.0,1.0,11579.943915825803,13710.084082886728,12656.547276833076,93148.86273757879,94750.97627619527,93958.59387502297,6851.137262421207,5249.023723804721,6041.406124977033
7658,3436,4222,53783.0,53898.0,60968.0,53750.0,35227.0,43393.0,39787,2809,39114,2204,78901,5013,58.6,65.0,45.6,51.0,0.0,0.0,1.0,8066.485115973331,10218.306791229004,9126.009962580738,93405.48408301249,94665.76310566823,94026.02664632839,6594.5159169875105,5334.236894331768,5973.973353671616
2274,1143,1131,46780.0,47180.0,40500.0,45357.0,46875.0,31293.0,8270,1201,8267,1029,16537,2230,53.7,15.0,40.7,12.0,0.0,0.0,1.0,12068.419385492556,12166.523235800345,12117.013907390632,87319.1848801605,88930.72289156626,88117.44018756328,12680.815119839512,11069.277108433735,11882.559812436724
3567,1754,1813,44961.0,45367.0,38750.0,36750.0,26781.0,43688.0,11261,1407,11465,855,22726,2262,67.5,26.0,54.7,21.0,0.0,0.0,1.0,13845.910956741394,14715.90909090909,14274.851928925886,88893.27439216925,93060.06493506493,90947.65487433969,11106.725607830755,6939.935064935065,9052.345125660317
24823,11271,13552,54918.0,56894.0,27112.0,34063.0,62409.0,36858.0,72812,8862,77613,6584,150425,15446,73.1,120.0,52.7,87.0,0.0,0.0,1.0,13799.98530744178,16095.58535339739,14965.244075215076,89149.54575507506,92180.24395168474,90687.94424582958,10850.454244924946,7819.75604831526,9312.05575417041
16616,7106,9510,50539.0,51020.0,30278.0,37885.0,49523.0,30972.0,52456,4225,55751,3356,108207,7581,60.4,77.0,43.1,55.0,0.0,0.0,1.0,12536.828919743828,16089.464868797266,14350.364459184026,92546.00306981176,94322.1615037136,93452.68939786506,7453.996930188247,5677.838496286396,6547.310602134936
14095,6537,7558,54083.0,54669.0,40750.0,27292.0,50731.0,32316.0,61200,6094,62787,3920,123987,10014,48.8,78.0,37.7,61.0,0.0,0.0,1.0,9714.090409248967,11330.14526211642,10518.578219565527,90944.21493743871,94123.55524907431,92526.92144088476,9055.7850625613,5876.44475092569,7473.07855911523
5168,2229,2939,43425.0,43383.0,78472.0,36250.0,250001.0,42500.0,18931,1561,19019,1227,37950,2788,72.3,47.0,50.2,33.0,1.0,0.0,0.0,10877.415576810463,14516.447693371532,12685.944327163828,92382.39312902596,93939.5436135533,93156.26687613531,7617.606870974039,6060.456386446705,6843.733123864697
201124,91053,110071,43873.0,53056.0,26853.0,32240.0,51879.0,34006.0,396071,59798,448635,42222,844706,102020,71.1,658.0,52.0,484.0,0.0,0.0,1.0,19973.50115932428,22424.249832435926,21244.161457486116,86882.63514299064,91398.30948728448,89223.91483914036,13117.364857009361,8601.690512715517,10776.085160859637
15723,7230,8493,58765.0,59824.0,40673.0,54397.0,55625.0,38773.0,82663,6476,85176,4627,167839,11103,54.8,99.0,39.6,72.0,0.0,0.0,1.0,8110.927876686971,9457.367793948977,8786.645952319746,92734.94205678772,94847.61088159638,93795.19620882743,7265.057943212286,5152.389118403617,6204.803791172559
4407,1978,2429,50714.0,50912.0,30096.0,39107.0,33542.0,50417.0,19563,2138,19648,1782,39211,3920,52.3,31.0,44.7,27.0,0.0,0.0,1.0,9114.787336989079,11334.577694820346,10217.708840509145,90147.91945071655,91684.55436304247,90911.4094270942,9852.080549283442,8315.445636957536,9088.590572905798
23768,9979,13789,55584.0,60923.0,26552.0,57045.0,52326.0,36852.0,83220,10012,89921,7615,173141,17627,69.5,153.0,47.5,104.0,0.0,0.0,1.0,10703.406555689035,14137.344160104987,12459.112639436384,89261.19787197528,92192.62631233595,90759.98070955297,10738.802128024714,7807.373687664041,9240.019290447035
23498,10753,12745,50324.0,51736.0,22852.0,25809.0,71917.0,34851.0,69942,8250,75101,6048,145043,14298,74.9,139.0,54.5,101.0,0.0,0.0,1.0,13752.046245140167,15705.677211056205,14746.989161609377,89449.04849600983,92547.04309356863,91026.79159789383,10550.951503990178,7452.956906431379,8973.208402106175
